link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt0120338/?ref_=sr_i_1,['James Cameron'],['James Cameron'],"['Leonardo DiCaprio', 'Kate Winslet', 'Billy Zane', 'Kathy Bates', 'Frances Fisher', 'Gloria Stuart', 'Bill Paxton', 'Bernard Hill', 'David Warner', 'Victor Garber']","$200,000,000 (estimated)","$28,638,131","$2,264,812,968","$674,354,882","December 19, 1997",['United States'],"['Titanic wreck, Titanic Canyon, North Atlantic, Atlantic Ocean (location)']","['Twentieth Century Fox', 'Paramount Pictures', 'Lightstorm Entertainment']","Won 11 Oscars, 126 wins & 83 nominations total","['Disaster', 'Epic', 'Period Drama', 'Romantic Epic', 'Tragedy', 'Tragic Romance', 'Drama', 'Romance']","['English', 'Swedish', 'Italian', 'French']"
https://www.imdb.com/title/tt0119654/?ref_=sr_i_2,"['Lowell Cunningham', 'Ed Solomon']",['Barry Sonnenfeld'],"['Tommy Lee Jones', 'Will Smith', 'Linda Fiorentino', ""Vincent D'Onofrio"", 'Rip Torn', 'Tony Shalhoub', 'Siobhan Fallon Hogan', 'Mike Nussbaum', 'Jon Gries', 'Sergio Calderón']","$90,000,000 (estimated)","$51,068,455","$589,390,539","$250,690,539","July 2, 1997",['United States'],"['Brooklyn Battery Tunnel Ventilator Shaft, Battery Park, Manhattan, New York City, New York, USA (Men in Black HQ)']","['Columbia Pictures', 'Amblin Entertainment', 'Parkes/MacDonald Image Nation']","Won 1 Oscar, 22 wins & 39 nominations total","['Alien Invasion', 'Buddy Comedy', 'Buddy Cop', 'High-Concept Comedy', 'Urban Adventure', 'Action', 'Adventure', 'Comedy', 'Sci-Fi']","['English', 'Spanish']"
https://www.imdb.com/title/tt0119567/?ref_=sr_i_3,"['Michael Crichton', 'David Koepp']",['Steven Spielberg'],"['Jeff Goldblum', 'Julianne Moore', 'Pete Postlethwaite', 'Vince Vaughn', 'Arliss Howard', 'Richard Attenborough', 'Vanessa Chester', 'Peter Stormare', 'Harvey Jason', 'Richard Schiff']","$73,000,000 (estimated)","$72,132,785","$618,638,999","$229,086,679","May 22, 1997",['United States'],"['Mayfield Senior School - 500 Bellefontaine Street, Pasadena, California, USA (mansion where John Hammond lives)']","['Universal Pictures', 'Amblin Entertainment', 'Digital Image Associates']","Nominated for 1 Oscar, 4 wins & 28 nominations total","['Dinosaur Adventure', 'Jungle Adventure', 'Action', 'Adventure', 'Sci-Fi']","['English', 'Spanish']"
https://www.imdb.com/title/tt0119528/?ref_=sr_i_4,"['Paul Guay', 'Stephen Mazur']",['Tom Shadyac'],"['Jim Carrey', 'Maura Tierney', 'Amanda Donohoe', 'Jennifer Tilly', 'Justin Cooper', 'Cary Elwes', 'Anne Haney', 'Jason Bernard', 'Swoosie Kurtz', 'Mitchell Ryan']","$45,000,000 (estimated)","$31,423,025","$302,710,615","$181,410,615","March 21, 1997",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']","['Universal Pictures', 'Imagine Entertainment']","Awards, 4 wins & 6 nominations total","['High-Concept Comedy', 'Slapstick', 'Comedy', 'Fantasy']",['English']
https://www.imdb.com/title/tt0118571/?ref_=sr_i_5,['Andrew W. Marlowe'],['Wolfgang Petersen'],"['Harrison Ford', 'Gary Oldman', 'Glenn Close', 'Wendy Crewson', 'Liesel Matthews', 'Paul Guilfoyle', 'Xander Berkeley', 'William H. Macy', 'Dean Stockwell', 'Tom Everett']","$85,000,000 (estimated)","$37,132,505","$315,156,409","$172,956,409","July 25, 1997",['United States'],"['Mansfield Reformatory - 100 Reformatory Road, Mansfield, Ohio, USA (Russian prison scene)']","['Columbia Pictures', 'Beacon Communications', 'Beacon Pictures']","Nominated for 2 Oscars, 7 wins & 13 nominations total","['One-Person Army Action', 'Political Thriller', 'Action', 'Crime', 'Drama', 'Thriller']","['English', 'Russian']"
https://www.imdb.com/title/tt0119822/?ref_=sr_i_6,"['Mark Andrus', 'James L. Brooks']",['James L. Brooks'],"['Jack Nicholson', 'Helen Hunt', 'Greg Kinnear', 'Cuba Gooding Jr.', 'Skeet Ulrich', 'Shirley Knight', 'Yeardley Smith', 'Lupe Ontiveros', 'Jill the Dog', 'Timer the Dog']","$50,000,000 (estimated)","$12,606,928","$314,178,011","$148,478,011","December 25, 1997",['United States'],"[""Khoury's Restaurant - 110 N. Marina Drive, Long Beach, California, USA (Chesapeake Bay, Baltimore Restaurant)""]","['TriStar Pictures', 'Gracie Films']","Won 2 Oscars, 38 wins & 54 nominations total","['Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['English']
https://www.imdb.com/title/tt0119217/?ref_=sr_i_7,"['Matt Damon', 'Ben Affleck']",['Gus Van Sant'],"['Robin Williams', 'Matt Damon', 'Ben Affleck', 'Stellan Skarsgård', 'John Mighton', 'Rachel Majorowski', 'Colleen McCauley', 'Casey Affleck', 'Cole Hauser', 'Matt Mercier']","$10,000,000 (estimated)","$272,912","$225,933,435","$138,433,435","January 9, 1998",['United States'],"['Massachusetts Turnpike, Massachusetts, USA (End scene with Will driving down an idyllic highway on his way to Stanford)']","['Miramax', 'Lawrence Bender Productions', 'Be Gentlemen Limited Partnership']","Won 2 Oscars, 25 wins & 61 nominations total","['Coming-of-Age', 'Psychological Drama', 'Drama', 'Romance']",['English']
https://www.imdb.com/title/tt0119738/?ref_=sr_i_8,['Ron Bass'],['P.J. Hogan'],"['Julia Roberts', 'Dermot Mulroney', 'Cameron Diaz', 'Rupert Everett', 'Philip Bosco', 'M. Emmet Walsh', 'Rachel Griffiths', 'Carrie Preston', 'Susan Sullivan', 'Christopher Masterson']","$38,000,000 (estimated)","$21,678,377","$299,288,605","$127,120,029","June 20, 1997",['United States'],"['Fourth Presbyterian Church - 126 E. Chestnut Street, Near North Side, Chicago, Illinois, USA']","['TriStar Pictures', 'Zucker Brothers Productions', 'Predawn Productions']","Nominated for 1 Oscar, 12 wins & 24 nominations total","['Romantic Comedy', 'Comedy', 'Drama', 'Romance']","['English', 'French', 'Italian']"
https://www.imdb.com/title/tt0120347/?ref_=sr_i_9,"['Bruce Feirstein', 'Ian Fleming']",['Roger Spottiswoode'],"['Pierce Brosnan', 'Jonathan Pryce', 'Michelle Yeoh', 'Teri Hatcher', 'Ricky Jay', 'Götz Otto', 'Joe Don Baker', 'Vincent Schiavelli', 'Judi Dench', 'Desmond Llewelyn']","$110,000,000 (estimated)","$25,143,007","$333,011,068","$125,304,276","December 19, 1997","['United Kingdom', 'United States']","['Altstadt, Hamburg-Mitte, Hamburg, Germany']","['Eon Productions', 'Metro-Goldwyn-Mayer (MGM)', 'United Artists']","Awards, 6 wins & 10 nominations total","['Spy', 'Action', 'Adventure', 'Thriller']","['English', 'German', 'Danish', 'Mandarin', 'Cantonese']"
https://www.imdb.com/title/tt0119094/?ref_=sr_i_10,"['Mike Werb', 'Michael Colleary']",['John Woo'],"['John Travolta', 'Nicolas Cage', 'Joan Allen', 'Alessandro Nivola', 'Gina Gershon', 'Dominique Swain', 'Nick Cassavetes', 'Harve Presnell', 'Colm Feore', 'John Carroll Lynch']","$80,000,000 (estimated)","$23,387,530","$245,676,146","$112,276,146","June 27, 1997",['United States'],"['Kaiser Permanente Medical Center/Hospital - 1011 Baldwin Park Boulevard, Baldwin Park, California, USA']","['Permut Presentations', 'Touchstone Pictures', 'Paramount Pictures']","Nominated for 1 Oscar, 11 wins & 24 nominations total","['Gun Fu', 'Action', 'Crime', 'Sci-Fi', 'Thriller']","['English', 'Latin']"
