link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt0061184/?ref_=sr_i_1,"['Ernest Lehman', 'Edward Albee']",['Mike Nichols'],"['Elizabeth Taylor', 'Richard Burton', 'George Segal', 'Sandy Dennis', 'Agnes Flanagan', 'Frank Flanagan']","$7,500,000 (estimated)",,"$28,006,929","$28,000,000","June 22, 1966",['United States'],"['Cambridge, Massachusetts, USA (location)']","['Warner Bros.', 'Chenault Productions']","Won 5 Oscars, 22 wins & 26 nominations total","['Psychological Drama', 'Drama']","['English', 'Latin', 'Spanish']"
https://www.imdb.com/title/tt0060196/?ref_=sr_i_2,"['Luciano Vincenzoni', 'Sergio Leone', 'Agenore Incrocci']",['Sergio Leone'],"['Clint Eastwood', 'Eli Wallach', 'Lee Van Cleef', 'Aldo Giuffrè', 'Luigi Pistilli', 'Rada Rassimov', 'Enzo Petito', 'Claudio Scarchilli', 'John Bartha', 'Livio Lorenzon']","$1,200,000 (estimated)",,"$25,264,999","$25,100,000","December 29, 1967","['Italy', 'Spain', 'West Germany', 'United States']","['Carazo, Burgos, Castilla y León, Spain (Betterville concentration camp)']","['Produzioni Europee Associate (PEA)', 'Arturo González Producciones Cinematográficas', 'Constantin Film']","Awards, 2 wins & 5 nominations total","['Adventure Epic', 'Dark Comedy', 'Desert Adventure', 'Epic', 'Period Drama', 'Quest', 'Spaghetti Western', 'Western Epic', 'Adventure', 'Western']",['Italian']
https://www.imdb.com/title/tt0058946/?ref_=sr_i_3,"['Franco Solinas', 'Gillo Pontecorvo']",['Gillo Pontecorvo'],"['Brahim Hadjadj', 'Jean Martin', 'Yacef Saadi', 'Samia Kerbash', 'Ugo Paletti', 'Fouzia El Kader', 'Mohamed Ben Kassen', 'Si Mohamed Baghdadi', 'Franco Moruzzi', 'Tommaso Neri']","$800,000 (estimated)","$64,870","$962,002","$879,794","September 20, 1967","['Italy', 'Algeria']","['Casbah, Algiers, Algeria']","['Igor Film', 'Casbah Film']","Nominated for 3 Oscars, 9 wins & 8 nominations total","['Docudrama', 'Political Drama', 'Drama', 'War']","['Arabic', 'French', 'English', 'Spanish']"
https://www.imdb.com/title/tt0060675/?ref_=sr_i_4,"['Jean-Luc Godard', 'Guy de Maupassant']",['Jean-Luc Godard'],"['Jean-Pierre Léaud', 'Chantal Goya', 'Marlène Jobert', 'Michel Debord', 'Catherine-Isabelle Duport', 'Evabritt Strandberg', 'Birger Malmsten', 'Yves Afonso', 'Henri Attal', 'Mickey Baker']",,"$26,855","$205,543","$200,380","March 22, 1966","['France', 'Sweden']","['Scandic Hotel Continental, Norrmalm, Stockholm, Stockholms län, Sweden (sequence of film seen at the cinema)']","['Anouchka Films', 'Argos Films', 'Sandrews']","Awards, 3 wins & 3 nominations total","['Teen Drama', 'Drama', 'Romance']","['French', 'Swedish', 'English']"
https://www.imdb.com/title/tt0060107/?ref_=sr_i_5,"['Andrei Konchalovsky', 'Andrei Tarkovsky']",['Andrei Tarkovsky'],"['Anatoliy Solonitsyn', 'Ivan Lapikov', 'Nikolay Grinko', 'Nikolay Sergeev', 'Irma Tarkovskaya', 'Nikolay Burlyaev', 'Yuriy Nazarov', 'Yuriy Nikulin', 'Rolan Bykov', 'Nikolay Grabbe']","RUR1,000,000 (estimated)","$11,537","$176,472","$124,189",December 1969,['Soviet Union'],"['Assumption Cathedral of the Dormition, Vladimir, Russia']","['Mosfilm', 'Tvorcheskoe Obedinienie Pisateley i Kinorabotnikov']","Awards, 4 wins & 1 nomination total","['Docudrama', 'Period Drama', 'Biography', 'Drama', 'History']","['Russian', 'Italian', 'Tatar']"
https://www.imdb.com/title/tt0060647/?ref_=sr_i_6,"['Jean-Luc Godard', 'Donald E. Westlake']",['Jean-Luc Godard'],"['Anna Karina', 'László Szabó', 'Jean-Pierre Léaud', 'Marianne Faithfull', 'Yves Afonso', 'Claude Bakka', 'Daniel Bart', 'Jean-Pierre Biesse', 'Jean-Claude Bouillon', 'Fernand Coquet']","$50,000 (estimated)","$11,147","$95,304","$95,209","September 27, 1967",['France'],"['Paris, France']","['Anouchka Films', 'Rome Paris Films', 'S.E.P.I.C.']",,"['Comedy', 'Crime', 'Mystery']","['French', 'English']"
https://www.imdb.com/title/tt0060138/?ref_=sr_i_7,['Robert Bresson'],['Robert Bresson'],"['Anne Wiazemsky', 'Walter Green', 'François Lafarge', 'Jean-Claude Guilbert', 'Philippe Asselin', 'Pierre Klossowski', 'Nathalie Joyaut', 'Marie-Claire Frémont', 'Jean-Joël Barbier', 'Guy Renault']",,"$8,436","$45,406","$45,406","May 25, 1966","['France', 'Sweden']","['Guyancourt, Yvelines, France']","['Argos Films', 'Athos Films', 'Parc Film']","Awards, 7 wins & 2 nominations total","['Epic', 'Psychological Drama', 'Tragedy', 'Drama']","['French', 'Latin']"
https://www.imdb.com/title/tt0060891/?ref_=sr_i_8,"['Denis Diderot', 'Jean Gruault', 'Jacques Rivette']",['Jacques Rivette'],"['Anna Karina', 'Liselotte Pulver', 'Micheline Presle', 'Francine Bergé', 'Francisco Rabal', 'Christiane Lénier', 'Yori Bertin', 'Catherine Diamant', 'Gilette Barbier', 'Annik Morice']",,"$6,273","$32,659","$30,245","July 8, 1971",['France'],"['Chartreuse, 58 rue de la République, Villeneuve-les-Avignon, Gard, France (convent)']","['Rome Paris Films', 'Société Nouvelle de Cinématographie (SNC)']","Awards, 2 nominations total",['Drama'],"['French', 'Latin']"
https://www.imdb.com/title/tt0060315/?ref_=sr_i_9,"['Sergio Corbucci', 'Bruno Corbucci', 'Franco Rossetti']",['Sergio Corbucci'],"['Franco Nero', 'José Canalejas', 'José Bódalo', 'Loredana Nusciak', 'Ángel Álvarez', 'Gino Pernice', 'Simón Arriaga', 'Giovanni Ivan Scratuglia', 'Remo De Angelis', 'Rafael Albaicín']",,"$6,150","$30,323","$25,916",December 1966,"['Italy', 'Spain']","['Torremocha de Jarama, Madrid, Spain']","['B.R.C. Produzione S.r.l.', 'Tecisa']",,"['Spaghetti Western', 'Action', 'Drama', 'Western']",['Italian']
https://www.imdb.com/title/tt0060908/?ref_=sr_i_10,"['Daniel Boulanger', 'Maurice Bessy']",['Philippe de Broca'],"['Alan Bates', 'Geneviève Bujold', 'Pierre Brasseur', 'Jean-Claude Brialy', 'Adolfo Celi', 'Françoise Christophe', 'Julien Guiomar', 'Micheline Presle', 'Michel Serrault', 'Palau']",,"$3,443","$18,130","$17,646","June 19, 1967","['France', 'Italy']","['Senlis, Oise, France (insane asylum and town square scenes, Senlis is 55 km north of Paris)']","['Fildebroc', 'Les Productions Artistes Associés', 'Compagnia Cinematografica Montoro']",,"['Period Drama', 'Political Drama', 'Satire', 'Comedy', 'Drama', 'War']","['French', 'English', 'German', 'Latin']"
