link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt0298148/?ref_=sr_i_1,"['William Steig', 'Andrew Adamson', 'Joe Stillman']","['Andrew Adamson', 'Kelly Asbury', 'Conrad Vernon']","['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'Julie Andrews', 'Antonio Banderas', 'John Cleese', 'Rupert Everett', 'Jennifer Saunders', 'Aron Warner', 'Kelly Asbury']","$150,000,000 (estimated)","$108,037,878","$932,530,034","$444,978,202","May 19, 2004",['United States'],,"['Dreamworks Pictures', 'DreamWorks Animation', 'Pacific Data Images (PDI)']","Nominated for 2 Oscars, 18 wins & 52 nominations total","['Computer Animation', 'Fairy Tale', 'Parody', 'Satire', 'Slapstick', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['English']
https://www.imdb.com/title/tt0316654/?ref_=sr_i_2,"['Stan Lee', 'Steve Ditko', 'Alfred Gough']",['Sam Raimi'],"['Tobey Maguire', 'Kirsten Dunst', 'Alfred Molina', 'James Franco', 'Rosemary Harris', 'J.K. Simmons', 'Donna Murphy', 'Daniel Gillies', 'Dylan Baker', 'Bill Nunn']","$200,000,000 (estimated)","$88,156,227","$784,543,400","$374,337,514","June 30, 2004",['United States'],"['Spring Street Towers - 650 S. Spring Street, Downtown, Los Angeles, California, USA (bank)']","['Columbia Pictures', 'Marvel Enterprises', 'Laura Ziskin Productions']","Won 1 Oscar, 25 wins & 60 nominations total","['Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']","['English', 'Russian', 'Chinese']"
https://www.imdb.com/title/tt0335345/?ref_=sr_i_3,"['Benedict Fitzgerald', 'Mel Gibson']",['Mel Gibson'],"['Jim Caviezel', 'Monica Bellucci', 'Maia Morgenstern', 'Christo Jivkov', 'Francesco De Vito', 'Mattia Sbragia', 'Toni Bertorelli', 'Luca Lionello', 'Hristo Shopov', 'Claudia Gerini']","$30,000,000 (estimated)","$83,848,082","$612,060,372","$370,782,930","February 25, 2004",['United States'],"['Craco, Matera, Basilicata, Italy']",['Icon Productions'],"Nominated for 3 Oscars, 30 wins & 24 nominations total","['Epic', 'Period Drama', 'Drama']","['Aramaic', 'Latin', 'Hebrew', 'English']"
https://www.imdb.com/title/tt0290002/?ref_=sr_i_4,"['Jim Herzfeld', 'Marc Hyman', 'John Hamburg']",['Jay Roach'],"['Ben Stiller', 'Robert De Niro', 'Blythe Danner', 'Teri Polo', 'Dustin Hoffman', 'Barbra Streisand', 'Owen Wilson', 'Spencer Pickren', 'Bradley Pickren', 'Alanna Ubach']","$80,000,000 (estimated)","$46,120,980","$522,657,936","$279,261,160","December 22, 2004",['United States'],"['Los Angeles County Arboretum & Botanic Garden - 301 N. Baldwin Avenue, Arcadia, California, USA']","['Universal Pictures', 'Dreamworks Pictures', 'Tribeca Productions']","Awards, 2 wins & 7 nominations total","['Romantic Comedy', 'Slapstick', 'Comedy', 'Romance']","['English', 'Spanish', 'Hebrew']"
https://www.imdb.com/title/tt0317705/?ref_=sr_i_5,['Brad Bird'],['Brad Bird'],"['Craig T. Nelson', 'Samuel L. Jackson', 'Holly Hunter', 'Jason Lee', 'Dominique Louis', 'Teddy Newton', 'Jean Sincere', 'Eli Fucile', 'Maeve Andrews', 'Wallace Shawn']","$92,000,000 (estimated)","$70,467,623","$631,688,498","$261,441,092","November 5, 2004",['United States'],"['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios']","Won 2 Oscars, 69 wins & 56 nominations total","['Computer Animation', 'Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Animation', 'Family']","['English', 'French', 'German', 'Italian', 'Portuguese', 'Russian']"
https://www.imdb.com/title/tt0304141/?ref_=sr_i_6,"['J.K. Rowling', 'Steve Kloves']",['Alfonso Cuarón'],"['Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Richard Griffiths', 'Pam Ferris', 'Fiona Shaw', 'Harry Melling', 'Adrian Rawlins', 'Geraldine Somerville', 'Lee Ingleby']","$130,000,000 (estimated)","$93,687,367","$808,481,128","$250,105,651","June 4, 2004","['United Kingdom', 'United States']","['Glenfinnan, Highland, Scotland, UK (Hogwarts)']","['Warner Bros.', 'Heyday Films', '1492 Pictures']","Nominated for 2 Oscars, 17 wins & 56 nominations total","['Sword & Sorcery', 'Teen Adventure', 'Teen Fantasy', 'Adventure', 'Family', 'Fantasy', 'Mystery']","['English', 'Latin', 'Old English']"
https://www.imdb.com/title/tt0338348/?ref_=sr_i_7,"['Chris Van Allsburg', 'Robert Zemeckis', 'William Broyles Jr.']",['Robert Zemeckis'],"['Tom Hanks', 'Chris Coppola', 'Michael Jeter', 'Leslie Zemeckis', 'Eddie Deezen', 'Nona Gaye', 'Peter Scolari', 'Brendan King', 'Andy Pellick', 'Josh Eli']","$165,000,000 (estimated)","$23,323,463","$318,910,211","$189,528,738","November 10, 2004","['United States', 'Australia']",['Arctic Ocean'],"['Castle Rock Entertainment', 'Shangri-La Entertainment', 'Playtone']","Nominated for 3 Oscars, 5 wins & 26 nominations total","['Computer Animation', 'Holiday Animation', 'Holiday Comedy', 'Holiday Family', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Holiday']",['English']
https://www.imdb.com/title/tt0319262/?ref_=sr_i_8,"['Roland Emmerich', 'Jeffrey Nachmanoff']",['Roland Emmerich'],"['Dennis Quaid', 'Jake Gyllenhaal', 'Emmy Rossum', 'Dash Mihok', 'Jay O. Sanders', 'Sela Ward', 'Austin Nichols', 'Arjay Smith', 'Tamlyn Tomita', 'Sasha Roiz']","$125,000,000 (estimated)","$68,743,584","$552,639,571","$186,740,799","May 28, 2004",['United States'],"['Montréal, Québec, Canada']","['Twentieth Century Fox', 'Centropolis Entertainment', 'Lionsgate']","Won 1 BAFTA Award, 6 wins & 12 nominations total","['Disaster', 'Survival', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']","['English', 'Japanese', 'French', 'Arabic']"
https://www.imdb.com/title/tt0372183/?ref_=sr_i_9,"['Robert Ludlum', 'Tony Gilroy']",['Paul Greengrass'],"['Matt Damon', 'Franka Potente', 'Joan Allen', 'Brian Cox', 'Julia Stiles', 'Karl Urban', 'Gabriel Mann', 'Marton Csokas', 'Tom Gallop', 'John Bedford Lloyd']","$75,000,000 (estimated)","$52,521,865","$292,542,992","$176,241,941","July 23, 2004","['United States', 'Germany', 'India', 'Russia']","['Goa, India']","['Universal Pictures', 'Motion Picture THETA Produktionsgesellschaft', 'The Kennedy/Marshall Company']","Awards, 5 wins & 22 nominations total","['One-Person Army Action', 'Spy', 'Action', 'Thriller']","['English', 'Russian', 'German', 'Italian']"
https://www.imdb.com/title/tt0368891/?ref_=sr_i_10,"['Jim Kouf', 'Cormac Wibberley', 'Marianne Wibberley']",['Jon Turteltaub'],"['Nicolas Cage', 'Diane Kruger', 'Justin Bartha', 'Sean Bean', 'Jon Voight', 'Harvey Keitel', 'Christopher Plummer', 'David Dayan Fisher', 'Stewart Finlay-McLennan', 'Oleg Taktarov']","$100,000,000 (estimated)","$35,142,554","$347,512,530","$173,008,894","November 19, 2004",['United States'],"['Utah, USA (Arctic Scene)']","['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Junction Entertainment']","Awards, 1 win & 9 nominations total","['Quest', 'Action', 'Adventure', 'Mystery', 'Thriller']","['English', 'Spanish', 'German']"
