link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt0079417/?ref_=sr_i_1,"['Avery Corman', 'Robert Benton', 'Meryl Streep']",['Robert Benton'],"['Dustin Hoffman', 'Meryl Streep', 'Jane Alexander', 'Justin Henry', 'Howard Duff', 'George Coe', 'JoBeth Williams', 'Bill Moor', 'Howland Chamberlain', 'Jack Ramage']","$8,000,000 (estimated)",,"$106,260,000","$106,260,000","December 19, 1979",['United States'],"['The Mall, Central Park, Manhattan, New York City, New York, USA (where Billy learns to ride a bike, and is reunited with Joanna)']","['Columbia Pictures', 'Stanley Jaffe Production']","Won 5 Oscars, 41 wins & 26 nominations total",['Drama'],['English']
https://www.imdb.com/title/tt0078788/?ref_=sr_i_2,"['John Milius', 'Francis Ford Coppola', 'Michael Herr']",['Francis Ford Coppola'],"['Martin Sheen', 'Marlon Brando', 'Robert Duvall', 'Frederic Forrest', 'Sam Bottoms', 'Laurence Fishburne', 'Albert Hall', 'Harrison Ford', 'Dennis Hopper', 'G.D. Spradlin']","$31,500,000 (estimated)","$118,558","$105,086,099","$96,042,913","August 15, 1979",['United States'],"['Baler Bay, Baler, Aurora, Philippines (beach with soldiers surfing)']","['American Zoetrope', 'Zoetrope Studios']","Won 2 Oscars, 21 wins & 33 nominations total","['Adventure Epic', 'Epic', 'Hard-boiled Detective', 'Psychological Drama', 'Quest', 'Suspense Mystery', 'War Epic', 'Drama', 'Mystery', 'War']","['English', 'French', 'Vietnamese']"
https://www.imdb.com/title/tt0078767/?ref_=sr_i_3,"['Sandor Stern', 'Jay Anson', 'George Lutz']",['Stuart Rosenberg'],"['James Brolin', 'Margot Kidder', 'Rod Steiger', 'Don Stroud', 'Murray Hamilton', 'John Larch', 'Natasha Ryan', 'K.C. Martel', 'Meeno Peluce', 'Michael Sacks']","$4,700,000 (estimated)","$7,843,467","$86,432,000","$86,432,000","July 27, 1979",['United States'],"['18 Brooks Road, Toms River, New Jersey, USA (Amityville house)']","['American International Pictures (AIP)', 'Cinema 77', 'Professional Films']","Nominated for 1 Oscar, 8 nominations total",['Horror'],['English']
https://www.imdb.com/title/tt0079817/?ref_=sr_i_4,['Sylvester Stallone'],['Sylvester Stallone'],"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith', 'Tony Burton', 'Joe Spinell', 'Leonard Gaines', 'Sylvia Meals', 'Frank McRae']","$7,000,000 (estimated)","$6,390,537","$85,187,855","$85,182,160","June 15, 1979",['United States'],"['Independence National Historical Park, Philadelphia, Pennsylvania, USA']",['Chartoff-Winkler Productions'],"Awards, 2 wins & 2 nominations total","['Boxing', 'Drama', 'Sport']","['English', 'Italian']"
https://www.imdb.com/title/tt0078748/?ref_=sr_i_5,"[""Dan O'Bannon"", 'Ronald Shusett']",['Ridley Scott'],"['Sigourney Weaver', 'Tom Skerritt', 'John Hurt', 'Veronica Cartwright', 'Harry Dean Stanton', 'Ian Holm', 'Yaphet Kotto', 'Bolaji Badejo', 'Helen Horton', 'Eddie Powell']","$11,000,000 (estimated)","$3,527,881","$108,610,231","$84,206,106","June 22, 1979","['United Kingdom', 'United States']","['Shepperton Studios, Shepperton, Surrey, England, UK (Studio)']","['Twentieth Century Fox', 'Brandywine Productions', 'Scott Free Productions']","Won 1 Oscar, 19 wins & 22 nominations total","['Alien Invasion', 'Cyberpunk', 'Monster Horror', 'Space Sci-Fi', 'Horror', 'Sci-Fi']",['English']
https://www.imdb.com/title/tt0079945/?ref_=sr_i_6,"['Gene Roddenberry', 'Harold Livingston', 'Alan Dean Foster']",['Robert Wise'],"['William Shatner', 'Leonard Nimoy', 'DeForest Kelley', 'James Doohan', 'George Takei', 'Majel Barrett', 'Walter Koenig', 'Nichelle Nichols', 'Persis Khambatta', 'Stephen Collins']","$35,000,000 (estimated)","$11,926,421","$82,676,805","$82,604,699","December 8, 1979",['United States'],"['Yellowstone National Park, Wyoming, USA (portions of planet Vulcan sequence filmed at Minerva Terrace)']","['Paramount Pictures', 'Century Associates', 'Robert Wise Productions']","Nominated for 3 Oscars, 4 wins & 20 nominations total","['Sci-Fi Epic', 'Space Sci-Fi', 'Adventure', 'Mystery', 'Sci-Fi']","['English', 'Klingon']"
https://www.imdb.com/title/tt0078721/?ref_=sr_i_7,['Blake Edwards'],['Blake Edwards'],"['Dudley Moore', 'Bo Derek', 'Julie Andrews', 'Robert Webber', 'Dee Wallace', 'Sam J. Jones', 'Brian Dennehy', 'Max Showalter', 'Rad Daly', 'Nedra Volz']",,"$3,526,692","$74,865,517","$74,865,517","October 5, 1979",['United States'],"['Hotel Las Hadas, Manzanillo, Colima, Mexico']","['Geoffrey Productions', 'Orion Pictures']","Nominated for 2 Oscars, 12 nominations total","['Farce', 'Romantic Comedy', 'Comedy', 'Romance']",['English']
https://www.imdb.com/title/tt0079367/?ref_=sr_i_8,"['Steve Martin', 'Carl Gottlieb', 'Michael Elias']",['Carl Reiner'],"['Steve Martin', 'Bernadette Peters', 'Catlin Adams', 'Mabel King', 'Richard Ward', 'Dick Anthony Williams', 'Bill Macy', 'M. Emmet Walsh', ""Dick O'Neill"", 'Maurice Evans']",,"$5,935,025","$73,691,419","$73,691,419","December 14, 1979",['United States'],"[""Beverly Estate, 1011 North Beverly Drive, Beverly Hills, California, USA (grounds of Navin's mansion)""]","['Universal Pictures', 'Aspen Film Society']","Awards, 1 win & 1 nomination total","['Slapstick', 'Comedy']",['English']
https://www.imdb.com/title/tt0079574/?ref_=sr_i_9,"['Christopher Wood', 'Ian Fleming', 'Gerry Anderson']",['Lewis Gilbert'],"['Roger Moore', 'Lois Chiles', 'Michael Lonsdale', 'Richard Kiel', 'Corinne Cléry', 'Bernard Lee', 'Geoffrey Keen', 'Desmond Llewelyn', 'Lois Maxwell', 'Toshirô Suga']","$34,000,000 (estimated)","$7,108,344","$210,308,099","$70,308,099","June 29, 1979","['United Kingdom', 'France', 'United States']","[""Château de Guermantes, Seine-et-Marne, France (Drax's mansion - interiors)""]","['Les Productions Artistes Associés', 'Eon Productions']","Nominated for 1 Oscar, 1 win & 7 nominations total","['Space Sci-Fi', 'Spy', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']","['English', 'Italian', 'Portuguese']"
https://www.imdb.com/title/tt0079588/?ref_=sr_i_10,"['Jerry Juhl', 'Jack Burns']",['James Frawley'],"['Jim Henson', 'Frank Oz', 'Jerry Nelson', 'Richard Hunt', 'Dave Goelz', 'Charles Durning', 'Austin Pendleton', 'Edgar Bergen', 'Milton Berle', 'Mel Brooks']",,,"$66,459,666","$66,458,405","June 22, 1979","['United Kingdom', 'United States']","['Albuquerque, New Mexico, USA (desert scenes)']","['Henson Associates (HA)', 'ITC Films']","Nominated for 2 Oscars, 4 wins & 11 nominations total","['Animal Adventure', 'Quest', 'Quirky Comedy', 'Road Trip', 'Adventure', 'Comedy', 'Family', 'Musical']",['English']
