link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt10872600/?ref_=sr_i_1,"['Chris McKenna', 'Erik Sommers', 'Stan Lee']",['Jon Watts'],"['Tom Holland', 'Zendaya', 'Benedict Cumberbatch', 'Jacob Batalon', 'Jon Favreau', 'Jamie Foxx', 'Willem Dafoe', 'Alfred Molina', 'Benedict Wong', 'Tony Revolori']","$200,000,000 (estimated)","$260,138,569","$1,952,732,181","$814,866,759","December 17, 2021",['United States'],['Iceland'],"['Columbia Pictures', 'Pascal Pictures', 'Marvel Studios']","Nominated for 1 Oscar, 35 wins & 71 nominations total","['Superhero', 'Supernatural Fantasy', 'Urban Adventure', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['English', 'Tagalog']"
https://www.imdb.com/title/tt9376612/?ref_=sr_i_2,"['Dave Callaham', 'Destin Daniel Cretton', 'Andrew Lanham']",['Destin Daniel Cretton'],"['Simu Liu', 'Awkwafina', 'Tony Leung Chiu-wai', 'Ben Kingsley', ""Meng'er Zhang"", 'Fala Chen', 'Michelle Yeoh', 'Wah Yuen', 'Florian Munteanu', 'Andy Le']","$200,000,000 (estimated)","$75,388,688","$432,243,292","$224,543,292","September 3, 2021",['United States'],"['Disney Studios, Moore Park, Sydney, New South Wales, Australia']",['Marvel Studios'],"Nominated for 1 Oscar, 19 wins & 67 nominations total","['Action Epic', 'Adventure Epic', 'Fantasy Epic', 'Kung Fu', 'Martial Arts', 'Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['English', 'Mandarin']"
https://www.imdb.com/title/tt7097896/?ref_=sr_i_3,"['Kelly Marcel', 'Tom Hardy']",['Andy Serkis'],"['Tom Hardy', 'Woody Harrelson', 'Michelle Williams', 'Naomie Harris', 'Reid Scott', 'Stephen Graham', 'Peggy Lu', 'Sian Webber', 'Michelle Greenidge', 'Rob Bowen']","$110,000,000 (estimated)","$90,033,210","$506,813,864","$213,550,366","October 1, 2021",['United States'],"['London, England, UK']","['Columbia Pictures', 'Marvel Entertainment', 'Avi Arad Productions']","Awards, 1 win & 6 nominations total","['Kaiju', 'One-Person Army Action', 'Superhero', 'Action', 'Sci-Fi', 'Thriller']","['English', 'Spanish', 'Mandarin', 'Japanese']"
https://www.imdb.com/title/tt3480822/?ref_=sr_i_4,"['Eric Pearson', 'Jac Schaeffer', 'Ned Benson']",['Cate Shortland'],"['Scarlett Johansson', 'Florence Pugh', 'David Harbour', 'Rachel Weisz', 'Ray Winstone', 'Ever Anderson', 'Violet McGraw', 'O-T Fagbenle', 'William Hurt', 'Olga Kurylenko']","$200,000,000 (estimated)","$80,366,312","$379,751,655","$183,651,655","July 9, 2021",['United States'],"['Sæbø, Ørsta, Møre og Romsdal, Norway']",['Marvel Studios'],"Awards, 14 wins & 34 nominations total","['Spy', 'Superhero', 'Action', 'Adventure', 'Sci-Fi']","['English', 'Russian', 'Norwegian', 'Hungarian', 'Macedonian', 'Finnish']"
https://www.imdb.com/title/tt5433138/?ref_=sr_i_5,"['Daniel Casey', 'Justin Lin', 'Alfredo Botello']",['Justin Lin'],"['Vin Diesel', 'Michelle Rodriguez', 'Jordana Brewster', 'Tyrese Gibson', 'Ludacris', 'Nathalie Emmanuel', 'Charlize Theron', 'John Cena', 'Finn Cole', 'Sung Kang']","$200,000,000 (estimated)","$70,043,165","$726,229,501","$173,005,945","June 25, 2021","['United States', 'Thailand', 'Canada', 'Japan']","['Tbilisi, Georgia (street scenes)']","['One Race Films', 'Roth/Kirschenbaum Films', 'Perfect Storm Entertainment']","Awards, 2 wins & 13 nominations total","['Action Epic', 'Car Action', 'Action', 'Crime', 'Thriller']","['English', 'Japanese', 'Spanish']"
https://www.imdb.com/title/tt9032400/?ref_=sr_i_6,"['Chloé Zhao', 'Patrick Burleigh', 'Ryan Firpo']",['Chloé Zhao'],"['Gemma Chan', 'Richard Madden', 'Angelina Jolie', 'Salma Hayek', 'Kit Harington', 'Kumail Nanjiani', 'Lia McHugh', 'Brian Tyree Henry', 'Lauren Ridloff', 'Barry Keoghan']","$200,000,000 (estimated)","$71,297,219","$402,064,899","$164,870,234","November 5, 2021",['United States'],"['Fuerteventura, Canary Islands, Spain (scenes set in Australia)']",['Marvel Studios'],"Awards, 7 wins & 18 nominations total","['Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['English', 'American Sign Language', 'Marathi', 'Assyrian Neo-Aramaic', 'Spanish', 'Sumerian', 'Latin', 'Sanskrit', 'Greek, Ancient (to 1453)', 'Arabic']"
https://www.imdb.com/title/tt6467266/?ref_=sr_i_7,['Garth Jennings'],"['Garth Jennings', 'Christophe Lourdelet']","['Matthew McConaughey', 'Reese Witherspoon', 'Scarlett Johansson', 'Tori Kelly', 'Taron Egerton', 'Nick Kroll', 'Garth Jennings', 'Jennifer Saunders', 'Chelsea Peretti', 'Bobby Cannavale']","$85,000,000 (estimated)","$22,326,230","$408,402,685","$162,790,990","December 22, 2021","['United States', 'Japan', 'France']",,"['Universal Pictures', 'Illumination Entertainment', 'Dentsu']","Awards, 2 wins & 21 nominations total","['Animal Adventure', 'Computer Animation', 'Jukebox Musical', 'Adventure', 'Animation', 'Comedy', 'Family', 'Musical']",['English']
https://www.imdb.com/title/tt2382320/?ref_=sr_i_8,"['Neal Purvis', 'Robert Wade', 'Cary Joji Fukunaga']",['Cary Joji Fukunaga'],"['Daniel Craig', 'Ana de Armas', 'Rami Malek', 'Léa Seydoux', 'Lashana Lynch', 'Ralph Fiennes', 'Ben Whishaw', 'Naomie Harris', 'Rory Kinnear', 'Jeffrey Wright']","$250,000,000 (estimated)","$55,225,007","$774,153,007","$160,891,007","October 8, 2021","['United Kingdom', 'United States']","['Aviemore, Highland, Scotland, UK (car chase in Norway)']","['Metro-Goldwyn-Mayer (MGM)', 'Universal Pictures', 'Eon Productions']","Won 1 Oscar, 50 wins & 76 nominations total","['Action Epic', 'Adventure Epic', 'Globetrotting Adventure', 'Spy', 'Action', 'Adventure', 'Thriller']","['English', 'French', 'Italian', 'Russian', 'Spanish', 'Norwegian', 'German']"
https://www.imdb.com/title/tt4513678/?ref_=sr_i_9,"['Gil Kenan', 'Jason Reitman', 'Ivan Reitman']",['Jason Reitman'],"['Carrie Coon', 'Paul Rudd', 'Finn Wolfhard', 'Mckenna Grace', 'Logan Kim', ""Celeste O'Connor"", 'Bill Murray', 'Dan Aykroyd', 'Ernie Hudson', 'Annie Potts']","$75,000,000 (estimated)","$44,008,406","$204,445,747","$129,471,867","November 19, 2021","['United States', 'Canada']","['Calgary, Alberta, Canada']","['Columbia Pictures', 'BRON Studios', 'Ghostcorps']","Nominated for 1 BAFTA Award, 1 win & 21 nominations total","['Supernatural Fantasy', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",['English']
https://www.imdb.com/title/tt6264654/?ref_=sr_i_10,"['Matt Lieberman', 'Zak Penn']",['Shawn Levy'],"['Ryan Reynolds', 'Jodie Comer', 'Taika Waititi', 'Lil Rel Howery', 'Joe Keery', 'Utkarsh Ambudkar', 'Channing Tatum', 'Aaron W Reed', 'Britne Oldford', 'Camille Kostek']","$120,000,000 (estimated)","$28,365,416","$331,526,598","$121,626,598","August 13, 2021","['United States', 'Canada']","['Worcester, Massachusetts, USA']","['20th Century Studios', 'Berlanti Productions', '21 Laps Entertainment']","Nominated for 1 Oscar, 5 wins & 29 nominations total","['Artificial Intelligence', 'High-Concept Comedy', 'Superhero', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi']","['English', 'Japanese', 'German']"
