link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt0383574/?ref_=sr_i_1,"['Ted Elliott', 'Terry Rossio', 'Stuart Beattie']",['Gore Verbinski'],"['Johnny Depp', 'Orlando Bloom', 'Keira Knightley', 'Jack Davenport', 'Bill Nighy', 'Jonathan Pryce', 'Lee Arenberg', 'Mackenzie Crook', 'Kevin McNally', 'David Bailie']","$225,000,000 (estimated)","$135,634,554","$1,066,179,747","$423,315,812","July 7, 2006",['United States'],"['St Vincent, St Vincent and the Grenadines']","['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Second Mate Productions']","Won 1 Oscar, 45 wins & 54 nominations total","['Adventure Epic', 'Sea Adventure', 'Swashbuckler', 'Action', 'Adventure', 'Fantasy']","['English', 'Turkish', 'Greek', 'Mandarin', 'French']"
https://www.imdb.com/title/tt0477347/?ref_=sr_i_2,"['Robert Ben Garant', 'Thomas Lennon', 'Milan Trenc']",['Shawn Levy'],"['Ben Stiller', 'Carla Gugino', 'Ricky Gervais', 'Dick Van Dyke', 'Mickey Rooney', 'Bill Cobbs', 'Jake Cherry', 'Robin Williams', 'Kim Raver', 'Patrick Gallagher']","$110,000,000 (estimated)","$30,433,781","$574,482,479","$250,863,268","December 22, 2006","['United States', 'United Kingdom']","['American Museum of Natural History - Central Park West at 79th Street, Manhattan, New York City, New York, USA (Exterior)']","['Twentieth Century Fox', 'Ingenious Film Partners', '1492 Pictures']","Awards, 2 wins & 8 nominations total","['Supernatural Fantasy', 'Adventure', 'Comedy', 'Family', 'Fantasy']","['English', 'Italian', 'Hebrew']"
https://www.imdb.com/title/tt0317219/?ref_=sr_i_3,"['John Lasseter', 'Joe Ranft', 'Jorgen Klubien']","['John Lasseter', 'Joe Ranft']","['Owen Wilson', 'Bonnie Hunt', 'Paul Newman', 'Larry the Cable Guy', 'Cheech Marin', 'Tony Shalhoub', 'Guido Quaroni', 'Jenifer Lewis', 'Paul Dooley', 'Michael Wallis']","$120,000,000 (estimated)","$60,119,509","$461,996,328","$244,082,982","June 9, 2006",['United States'],"['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios']","Nominated for 2 Oscars, 28 wins & 34 nominations total","['Computer Animation', 'Motorsport', 'Adventure', 'Animation', 'Comedy', 'Family', 'Sport']","['English', 'Italian', 'Japanese', 'Yiddish']"
https://www.imdb.com/title/tt0376994/?ref_=sr_i_4,"['Simon Kinberg', 'Zak Penn']",['Brett Ratner'],"['Patrick Stewart', 'Hugh Jackman', 'Halle Berry', 'Famke Janssen', 'Ian McKellen', 'Anna Paquin', 'Kelsey Grammer', 'James Marsden', 'Rebecca Romijn', 'Shawn Ashmore']","$210,000,000 (estimated)","$102,750,665","$460,435,291","$234,362,462","May 26, 2006","['United States', 'United Kingdom', 'Canada']","[""Hatley Castle, Royal Roads, Colwood, British Columbia, Canada (Xavier's mansion)""]","['Twentieth Century Fox', 'Marvel Entertainment', ""Donners' Company""]","Awards, 7 wins & 40 nominations total","['Superhero', 'Action', 'Adventure', 'Sci-Fi']",['English']
https://www.imdb.com/title/tt0382625/?ref_=sr_i_5,"['Akiva Goldsman', 'Dan Brown']",['Ron Howard'],"['Tom Hanks', 'Audrey Tautou', 'Jean Reno', 'Ian McKellen', 'Paul Bettany', 'Alfred Molina', 'Jürgen Prochnow', 'Jean-Yves Berteloot', 'Etienne Chicot', 'Jean-Pierre Marielle']","$125,000,000 (estimated)","$77,073,388","$760,006,945","$217,536,138","May 19, 2006","['United States', 'Malta', 'France', 'United Kingdom']","['Rosslyn Chapel, Midlothian, Scotland, UK']","['Columbia Pictures', 'Imagine Entertainment', 'Skylark Productions']","Awards, 8 wins & 21 nominations total","['Globetrotting Adventure', 'Suspense Mystery', 'Mystery', 'Thriller']","['English', 'French', 'Latin', 'Spanish']"
https://www.imdb.com/title/tt0416449/?ref_=sr_i_6,"['Zack Snyder', 'Kurt Johnstad', 'Michael B. Gordon']",['Zack Snyder'],"['Gerard Butler', 'Lena Headey', 'David Wenham', 'Dominic West', 'Vincent Regan', 'Michael Fassbender', 'Tom Wisdom', 'Andrew Pleavin', 'Andrew Tiernan', 'Rodrigo Santoro']","$65,000,000 (estimated)","$70,885,301","$456,082,343","$210,629,101","March 9, 2007","['United States', 'Canada', 'Bulgaria']","['Ice Storm Studios - 2595 Place Chassé, Montréal, Québec, Canada (Studio)']","['Warner Bros.', 'Legendary Entertainment', 'Virtual Studios']","Awards, 19 wins & 57 nominations total","['Action Epic', 'Epic', 'Sword & Sandal', 'Action', 'Drama']",['English']
https://www.imdb.com/title/tt0348150/?ref_=sr_i_7,"['Michael Dougherty', 'Dan Harris', 'Bryan Singer']",['Bryan Singer'],"['Brandon Routh', 'Kevin Spacey', 'Kate Bosworth', 'James Marsden', 'Parker Posey', 'Frank Langella', 'Sam Huntington', 'Eva Marie Saint', 'Marlon Brando', 'Kal Penn']","$270,000,000 (estimated)","$52,535,096","$391,081,192","$200,081,192","June 30, 2006","['United States', 'Australia']","['Newcastle, New South Wales, Australia']","['Warner Bros.', 'Legendary Entertainment', 'Peters Entertainment']","Nominated for 1 Oscar, 12 wins & 47 nominations total","['Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']","['English', 'German', 'French']"
https://www.imdb.com/title/tt0366548/?ref_=sr_i_8,"['George Miller', 'John Collee', 'Judy Morris']","['George Miller', 'Warren Coleman', 'Judy Morris']","['Elijah Wood', 'Brittany Murphy', 'Hugh Jackman', 'Robin Williams', 'Carlos Alazraqui', 'Lombardo Boyar', 'Jeffrey Garcia', 'Johnny A. Sanchez', 'Nicole Kidman', 'Hugo Weaving']","$100,000,000 (estimated)","$41,533,432","$384,336,179","$198,000,317","November 17, 2006","['United States', 'Australia']","['Disney Studios, Moore Park, Sydney, New South Wales, Australia (Studio)']","['Warner Bros.', 'Village Roadshow Pictures', 'Kennedy Miller Productions']","Won 1 Oscar, 20 wins & 26 nominations total","['Animal Adventure', 'Computer Animation', 'Jukebox Musical', 'Adventure', 'Animation', 'Comedy', 'Family', 'Music', 'Musical', 'Romance']",['English']
https://www.imdb.com/title/tt0438097/?ref_=sr_i_9,"['Peter Gaulke', 'Gerry Swallow', 'Jim Hecht']",['Carlos Saldanha'],"['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Seann William Scott', 'Josh Peck', 'Queen Latifah', 'Will Arnett', 'Jay Leno', 'Chris Wedge', 'Peter Ackerman']","$80,000,000 (estimated)","$68,033,544","$667,094,506","$195,330,621","March 31, 2006","['United States', 'United Kingdom']",,"['Twentieth Century Fox Animation', 'Blue Sky Studios']","Awards, 8 wins & 16 nominations total","['Animal Adventure', 'Computer Animation', 'Slapstick', 'Adventure', 'Animation', 'Comedy', 'Family']",['English']
https://www.imdb.com/title/tt0381061/?ref_=sr_i_10,"['Neal Purvis', 'Robert Wade', 'Paul Haggis']",['Martin Campbell'],"['Daniel Craig', 'Eva Green', 'Judi Dench', 'Jeffrey Wright', 'Mads Mikkelsen', 'Giancarlo Giannini', 'Caterina Murino', 'Simon Abkarian', 'Isaach De Bankolé', 'Jesper Christensen']","$150,000,000 (estimated)","$40,833,156","$616,577,552","$167,445,960","November 17, 2006","['United States', 'United Kingdom', 'Czech Republic', 'Germany', 'Bahamas']","['Villa La Gaeta, San Siro, Lake Como, Lombardia, Italy (Villa of Mr. White)']","['Columbia Pictures', 'Eon Productions', 'Casino Royale Productions']","Won 1 BAFTA Award, 28 wins & 44 nominations total","['Globetrotting Adventure', 'Spy', 'Action', 'Adventure', 'Thriller']","['English', 'Serbian', 'German', 'Italian', 'French']"
